id_ponto,latitude_wgs84,longitude_wgs84,indice_final,motivo_veto,nota_vento,nota_dist_rede,nota_declive,nota_uso_solo,nota_conservacao,vento_bruto_ms,radiacao_solar_bruta,declive_bruto_graus,solo_bruto_codigo,restricao_dados_json,dist_urbana_bruto_km,dist_rede_bruto_km,pct_intersecao_urbana
935,-5.516694755595425,-36.93547661854144,8.34,Aprovado,8.981481481481483,9.403333333333334,7.0,6.0,10.0,6.79,5.97,4.5,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.67,8.95,0.0
2058,-6.457741215895325,-35.48645426651158,8.34,Aprovado,9.113756613756614,5.840000000000001,7.3533333333333335,10.0,10.0,6.89,5.57,3.97,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.39,62.4,0.0
1914,-5.556126578425979,-35.67270337125566,8.34,Aprovado,9.761904761904763,8.164,6.959999999999999,6.0,10.0,7.38,5.8,4.56,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.36,27.54,0.0
1959,-6.188010954776831,-35.623828719780775,8.33,Aprovado,9.2989417989418,7.166,7.16,8.0,10.0,7.03,5.57,4.26,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.45,42.51,0.0
1305,-5.424766289155477,-36.529896240504485,8.33,Aprovado,9.695767195767196,7.933333333333334,7.7,6.0,10.0,7.33,5.97,3.45,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.95,31.0,0.0
1706,-6.461058355702277,-35.983128911781044,8.33,Aprovado,9.695767195767196,8.334666666666667,2.713333333333333,8.0,10.0,7.33,5.57,10.93,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.73,24.98,0.0
2115,-6.367092299008115,-35.397032090755914,8.33,Aprovado,9.113756613756614,6.313333333333333,7.086666666666667,10.0,8.0183,6.89,5.57,4.37,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 28.31, ""Nenhuma"": 71.69}",2.84,55.3,1.21
1641,-6.371378333374868,-36.07408467995199,8.33,Aprovado,9.695767195767196,8.878666666666668,1.359999999999999,8.0,10.0,7.33,5.85,12.96,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.84,16.82,0.0
690,-5.788832160878156,-37.2053350428139,8.32,Aprovado,7.843915343915344,7.965333333333334,6.92,10.0,10.0,5.93,6.02,4.62,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.21,30.52,0.0
228,-5.6095896771844656,-37.83776003225185,8.32,Aprovado,8.082010582010582,7.457333333333334,7.24,10.0,10.0,6.11,6.02,4.14,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.83,38.14,0.0
2022,-6.232577003534469,-35.53330468011835,8.32,Aprovado,9.2989417989418,6.916666666666666,7.706666666666666,8.0,10.0,7.03,5.57,3.44,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.67,46.25,0.0
2028,-6.484336414451381,-35.54888206788879,8.31,Aprovado,9.113756613756614,6.17,6.2333333333333325,10.0,10.0,6.89,5.57,5.65,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.86,57.45,0.0
2059,-6.482749174263321,-35.478746048832726,8.29,Aprovado,9.113756613756614,5.7126666666666654,7.113333333333333,10.0,10.0,6.89,5.57,4.33,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.82,64.31,0.0
2165,-6.140770672363912,-35.30838053761389,8.29,Aprovado,10.0,8.027333333333333,5.873333333333333,6.0,10.0,7.56,5.57,6.19,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.02,29.59,0.0
2213,-6.140140032397741,-35.21819137720996,8.29,Aprovado,10.0,7.904,6.573333333333333,6.0,9.1397,7.56,5.57,5.14,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 12.29, ""Nenhuma"": 87.71}",4.19,31.44,0.0
413,-4.903107202989953,-37.51881231887466,8.29,Aprovado,9.37830687830688,8.278666666666666,7.720000000000001,6.0,10.0,7.09,5.99,3.42,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.95,25.82,0.0
414,-4.9306127113807205,-37.523408276331615,8.29,Aprovado,9.37830687830688,8.193333333333333,7.880000000000001,6.0,10.0,7.09,5.99,3.18,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.61,27.1,0.0
415,-4.9758307711572405,-37.52330792660884,8.27,Aprovado,9.37830687830688,8.182,7.74,6.0,10.0,7.09,5.99,3.39,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.82,27.27,0.0
384,-4.906985802447282,-37.55042789018055,8.26,Aprovado,9.37830687830688,8.044,8.013333333333334,6.0,10.0,7.09,5.99,2.98,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",16.11,29.34,0.0
2191,-6.185591775029987,-35.262968556577086,8.26,Aprovado,10.0,7.661333333333333,6.406666666666667,6.0,10.0,7.56,5.57,5.39,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.17,35.08,0.0
1392,-6.011816238793532,-36.43710061663771,8.26,Aprovado,9.66931216931217,9.259333333333332,3.773333333333333,6.0,10.0,7.31,5.85,9.34,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.44,11.11,0.01
1698,-6.099849013255101,-35.985334333834714,8.26,Aprovado,9.66931216931217,8.982666666666667,0.4599999999999993,8.0,10.0,7.31,5.57,14.31,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.44,15.26,0.33
359,-5.1116859775065,-37.613196837418,8.25,Aprovado,9.37830687830688,8.030666666666667,7.913333333333333,6.0,10.0,7.09,6.02,3.13,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.06,29.54,7.04
2172,-6.456726672034407,-35.30614453912858,8.25,Aprovado,9.444444444444445,5.6946666666666665,5.533333333333333,10.0,9.965,7.14,5.57,6.7,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.5, ""Nenhuma"": 99.5}",2.88,64.58,0.6
385,-4.931894390856892,-37.56779093424019,8.25,Aprovado,9.37830687830688,7.8759999999999994,8.293333333333333,6.0,10.0,7.09,5.99,2.56,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",15.99,31.86,0.0
2117,-6.457374094257469,-35.396397366458075,8.24,Aprovado,9.113756613756614,5.654,6.779999999999999,10.0,10.0,6.89,5.57,4.83,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.52,65.19,0.0
691,-5.8340417355728285,-37.20519181743114,8.24,Aprovado,7.843915343915344,7.697333333333334,6.82,10.0,10.0,5.93,6.02,4.77,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.54,34.54,0.0
386,-4.975930334251677,-37.5683958859113,8.23,Aprovado,9.37830687830688,7.934,7.98,6.0,10.0,7.09,5.99,3.03,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.41,30.99,0.0
2189,-6.095322621544528,-35.26359863857457,8.23,Aprovado,10.0,8.316666666666666,6.826666666666668,6.0,5.3149,7.56,5.57,4.76,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 66.93, ""Nenhuma"": 33.07}",2.57,25.25,2.22
2118,-6.488565664738978,-35.39111447588073,8.23,Aprovado,9.113756613756614,5.43,7.233333333333334,10.0,10.0,6.89,5.57,4.15,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.02,68.55,0.4
787,-6.376227638751374,-37.11300846380785,8.23,Aprovado,9.007936507936508,5.730666666666666,6.973333333333334,10.0,10.0,6.81,6.09,4.54,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.31,64.04,0.0
1932,-6.368912915305964,-35.667796946936285,8.23,Aprovado,9.113756613756614,7.328666666666667,6.539999999999999,8.0,10.0,6.89,5.57,5.19,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.84,40.07,0.0
368,-5.518659875357065,-37.61228600018325,8.22,Aprovado,8.320105820105821,8.383333333333333,6.986666666666668,8.0,10.0,6.29,6.02,4.52,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.47,24.25,0.0
329,-5.067033288094348,-37.65785178371654,8.21,Aprovado,9.37830687830688,7.640000000000001,8.473333333333333,6.0,10.0,7.09,6.02,2.29,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.59,35.4,0.0
330,-5.111781930071434,-37.65829592285982,8.21,Aprovado,9.37830687830688,7.700666666666667,8.286666666666667,6.0,10.0,7.09,6.02,2.57,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.96,34.49,0.0
2145,-6.457052374197676,-35.35126979776132,8.21,Aprovado,9.113756613756614,5.687333333333333,6.426666666666668,10.0,10.0,6.89,5.57,5.36,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.83,64.69,0.0
177,-5.524308902065506,-37.92443699457348,8.21,Aprovado,8.082010582010582,6.634,8.166666666666666,10.0,10.0,6.11,6.02,2.75,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",18.29,50.49,0.0
1646,-5.196677578825472,-36.03506118464665,8.21,Aprovado,10.0,9.848,8.5,2.0,10.0,7.73,5.97,2.25,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",14.01,2.28,0.0
1742,-5.105694830108474,-35.9003362885743,8.21,Aprovado,10.0,9.864666666666666,8.406666666666666,2.0,10.0,7.88,5.8,2.39,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.93,2.03,0.0
1645,-5.151505653173044,-36.03527163169856,8.2,Aprovado,10.0,9.815333333333333,8.426666666666666,2.0,10.0,7.73,5.97,2.36,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.05,2.77,0.0
2166,-6.185907524113246,-35.30806811166336,8.2,Aprovado,10.0,7.694,5.720000000000001,6.0,10.0,7.56,5.57,6.42,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.47,34.59,0.0
692,-5.879251234285526,-37.20504745858678,8.2,Aprovado,7.843915343915344,7.4399999999999995,7.053333333333334,10.0,10.0,5.93,6.02,4.42,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.03,38.4,3.49
1775,-5.105475585687176,-35.85529216625858,8.19,Aprovado,10.0,9.757333333333333,8.466666666666667,2.0,10.0,7.88,5.8,2.3,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.27,3.64,0.0
