id_ponto;latitude_wgs84;longitude_wgs84;vento_bruto_ms;radiacao_solar_bruta;declive_bruto_graus;solo_bruto_codigo;restricao_dados_json;dist_urbana_bruto_km;dist_rede_bruto_km;pct_intersecao_urbana
1077;-6,465367373884611;-36,79634248631146;6,81;5,85;5,56;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,35;35,54;0,0
1078;-6,510564468931822;-36,79614599756451;6,81;5,85;5,17;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,16;33,57;0,0
1079;-6,5557614773615684;-36,7959481105462;6,81;5,85;5,73;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,88;29,09;0,94
1080;-6,600958398581103;-36,79574882463875;6,81;5,85;6,59;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,62;24,81;7,69
1081;-6,646155231997842;-36,79554813921994;6,81;5,85;6,43;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,36;20,85;0,0
1082;-6,6913519770193925;-36,795346053663;6,81;5,85;4,97;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,18;17,44;0,0
1083;-6,73575861506029;-36,79437871363716;6,81;5,85;6,08;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,07;14,9;0,0
1084;-6,768626200169998;-36,78289014343621;7,01;5,85;11,8;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,65;12,7;0,0
1085;-5,070901567071812;-36,7591782482224;7,45;5,97;2,88;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 8.24, ""Nenhuma"": 91.76}";1,92;21,14;0,91
1086;-5,109261082323042;-36,75651215557346;7,45;5,97;2,91;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,36;24,0;0,0
1087;-5,15445911128677;-36,756354182040944;7,45;5,97;3,08;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,04;25,97;1,75
1088;-5,199657071304578;-36,756194798424;7,45;5,97;3,38;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,0;21,22;0,0
1089;-5,244854961777259;-36,75603400422796;7,45;5,97;2,22;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,87;16,61;0,0
1090;-5,290052782105747;-36,755871798953734;6,79;5,97;2,5;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,12;12,31;14,41
1091;-5,33525053169112;-36,75570818209773;6,79;5,97;2,67;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,98;8,79;0,0
1092;-5,380448209934593;-36,75554315315187;6,79;5,97;2,91;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,74;7,27;0,0
1093;-5,425645816237536;-36,75537671160367;6,79;5,97;3,72;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,51;8,86;0,0
1094;-5,470843350001452;-36,755208856936086;6,79;5,97;4,09;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,5;12,41;0,0
1095;-5,516040810627998;-36,755039588627646;6,79;5,97;4,72;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,79;16,73;0,0
1096;-5,561238197518976;-36,75486890615237;6,79;5,97;4,08;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,21;17,4;0,0
1097;-5,60643551007634;-36,75469680897979;6,79;5,97;4,95;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,01;17,12;0,0
1098;-5,651632747702194;-36,754523296574945;6,79;5,97;4,7;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,84;18,27;0,0
1099;-5,696829909798786;-36,754348368398404;6,79;5,97;5,03;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,37;18,1;0,0
1100;-5,742026995768528;-36,75417202390615;6,79;5,97;5,95;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,1;14,83;0,0
1101;-5,7872240050139805;-36,753994262549774;6,73;5,97;5,88;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,69;12,74;0,0
1102;-5,832420936937854;-36,75381508377627;6,73;5,97;5,16;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,69;12,43;0,0
1103;-5,877617790943023;-36,75363448702813;6,73;5,97;5,38;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,04;14,03;0,0
1104;-5,922814566432518;-36,75345247174338;6,73;5,97;5,93;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,13;17,0;0,0
1105;-5,968011262809524;-36,75326903735545;6,73;5,97;5,69;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,24;20,77;0,0
1106;-6,013207879477389;-36,7530841832933;6,73;5,85;17,24;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,86;24,97;0,0
1107;-6,058404415839617;-36,75289790898133;6,73;5,85;23,21;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,58;25,26;0,0
1108;-6,103600871299884;-36,75271021383939;6,73;5,85;24,5;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,24;25,68;0,0
1109;-6,1487972452620205;-36,75252109728283;6,73;5,85;21,24;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,27;26,34;0,0
1110;-6,193993537130021;-36,75233055872241;6,73;5,85;16,5;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,61;24,26;0,0
1111;-6,239189746308055;-36,75213859756438;6,73;5,85;5,31;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,82;23,1;0,0
1112;-6,284385872200446;-36,7519452132104;6,81;5,85;5,52;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,74;22,99;0,0
1113;-6,329581914211699;-36,75175040505759;6,81;5,85;6,01;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,96;23,95;0,0
1114;-6,3747778717464785;-36,75155417249851;6,81;5,85;5,6;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,48;25,86;0,0
1115;-6,41997374420962;-36,75135651492114;6,81;5,85;5,86;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,18;28,53;0,51
1116;-6,465169531006134;-36,75115743170889;6,81;5,85;5,85;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,13;31,76;0,0
1117;-6,5103652315412;-36,7509569222406;6,81;5,85;5,9;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,07;31,83;0,0
1118;-6,555560845220177;-36,75075498589051;6,81;5,85;5,95;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,73;27,07;1,68
1119;-6,600756371448597;-36,750551622028276;6,81;5,85;6,56;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,85;22,4;9,76
1120;-6,645951809632161;-36,750346830019;6,81;5,85;5,52;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,56;17,92;0,0
1121;-6,691147159176758;-36,750140609223116;6,81;5,85;4,78;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,33;13,8;0,0
1122;-6,736342419488445;-36,74993295899653;6,81;5,85;5,47;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,65;10,48;0,0
1123;-6,7815101154994;-36,7496922597146;7,01;5,85;16,75;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,23;8,89;4,74
1124;-6,8214689491560705;-36,74822728730441;7,01;5,85;23,13;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,04;9,54;0,0
1125;-6,876075809863806;-36,73563936790806;7,01;5,85;25,1;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,9;12,34;0,0
1126;-6,918291707475777;-36,74385494129457;7,01;5,85;17,34;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,8;16,76;0,23
1127;-6,954343376615813;-36,74045017915319;7,01;5,85;10,06;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,91;20,18;0,94
1128;-5,082064598513488;-36,722242177498856;7,45;5,97;3,32;33;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,19;25,26;0,0
1129;-5,109164484256578;-36,71149354130825;7,45;5,97;3,17;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,12;24,95;0,0
1130;-5,1542984230682976;-36,711274746242125;7,45;5,97;2,76;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,71;24,57;0,0
1131;-5,199494966633414;-36,71111216703132;7,45;5,97;2,5;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,83;23,41;0,0
1132;-5,24469144046023;-36,7109481489612;7,45;5,97;3,4;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,52;19,33;13,76
1133;-5,28988784394796;-36,71078269152268;6,79;5,97;2,57;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,96;15,79;4,02
1134;-5,335084176495963;-36,71061579420212;6,79;5,97;3,03;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,93;13,23;0,0
1135;-5,380280437503738;-36,710447456481305;6,79;5,97;2,9;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,87;12,27;0,0
1136;-5,4254766263709255;-36,71027767783751;6,79;5,97;3,31;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,16;13,27;0,0
1137;-5,4706727424973165;-36,710106457743365;6,79;5,97;3,81;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,45;15,87;0,0
1138;-5,515868785282838;-36,70993379566698;6,79;5,97;4,95;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,65;19,43;0,0
1139;-5,561064754127571;-36,70975969107186;6,79;5,97;4,73;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,52;22,32;0,0
1140;-5,606260648431745;-36,70958414341697;6,79;5,97;5,08;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,61;22,11;0,0
1141;-5,651456467595732;-36,70940715215663;6,79;5,97;5,44;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,78;19,68;0,0
1142;-5,696652211020064;-36,709228716740654;6,79;5,97;5,05;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,6;15,16;0,0
1143;-5,741847878105415;-36,70904883661419;6,79;5,97;5,31;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,58;11,04;0,0
1144;-5,787043468252615;-36,708867511217825;6,73;5,97;5,26;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,95;8,01;0,0
1145;-5,832238980862652;-36,708684739987525;6,73;5,97;5,2;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,69;7,51;0,0
1146;-5,877434415336664;-36,708500522354676;6,73;5,97;6,56;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,55;9,93;0,0
1147;-5,922629771075945;-36,70831485774603;6,73;5,97;7,82;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,97;13,82;0,0
1148;-5,967825047481952;-36,70812774558375;6,73;5,97;7,52;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,27;18,25;0,0
1149;-6,0130202439562925;-36,707939185285355;6,73;5,85;19,22;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,13;20,95;0,0
1150;-6,058215359900744;-36,70774917626377;6,73;5,85;21,14;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,88;20,26;0,0
1151;-6,1034103947172325;-36,70755771792726;6,73;5,85;13,91;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,96;20,79;0,0
1152;-6,148605347807859;-36,707364809679476;6,73;5,85;6,17;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,55;22,13;6,59
1153;-6,193800218574874;-36,707170450919435;6,73;5,85;15,54;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,89;19,61;1,09
1154;-6,238995006420704;-36,706974641041505;6,73;5,85;5,56;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,67;18,16;2,41
1155;-6,2841897107479365;-36,70677737943542;6,81;5,85;5,45;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,95;18,02;0,0
1156;-6,3293843309593285;-36,70657866548626;6,81;5,85;7,21;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,46;19,23;0,0
1157;-6,374578866457796;-36,70637849857442;6,81;5,85;9,38;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,2;21,56;0,0
1158;-6,419773316646437;-36,7061768780757;6,81;5,85;6,63;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,96;24,69;0,0
1159;-6,46496768092851;-36,705973803361175;6,81;5,85;9,08;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,92;28,37;0,0
1160;-6,510161958707449;-36,705769273797266;6,81;5,85;5,79;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,64;30,81;0,0
1161;-6,55535614938686;-36,70556328874574;6,81;5,85;4,5;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,51;25,86;0,0
1162;-6,600550252370523;-36,70535584756368;6,81;5,85;4,81;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,45;20,93;0,0
1163;-6,6457442670623905;-36,70514694960344;6,81;5,85;4,82;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,4;16,04;0,0
1164;-6,690938192866594;-36,70493659421275;6,81;5,85;5,63;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,38;11,26;0,0
1165;-6,736132029187444;-36,70472478073461;6,81;5,85;4,38;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,38;6,78;0,0
1166;-6,7813257754294245;-36,70451150850734;7,01;5,85;10,4;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,95;3,92;0,0
1167;-6,8265194309972;-36,70429677686452;7,01;5,85;22,24;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,38;5,89;0,0
1168;-6,871712995295618;-36,70408058513505;7,01;5,85;22,79;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,6;10,2;0,0
1169;-6,915483463380254;-36,70527742048507;7,01;5,85;17,94;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,06;14,83;0,39
1170;-6,957987477031427;-36,7147366192109;7,01;5,85;11,04;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,63;19,64;16,75
1171;-5,085605312242656;-36,67994547183275;7,45;5,97;3,28;23;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,69;22,17;0,0
1172;-5,109365609368646;-36,66652583831077;7,45;5,97;3,23;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,85;20,05;3,59
1173;-5,15413454528475;-36,6661967487969;7,45;5,97;2,88;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,47;19,57;0,01
1174;-5,1993296442821535;-36,666030974496756;7,45;5,97;3,58;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,36;20,37;0,0
1175;-5,244524673344268;-36,66586373306163;7,45;5,97;3,28;33;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,43;22,28;0,0
1176;-5,289719631868554;-36,66569502397245;6,79;5,97;2,59;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,32;19,92;0,0
1177;-5,334914519252619;-36,66552484670554;6,79;5,97;2,76;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,95;17,96;0,0
1178;-5,380109334894209;-36,66535320073255;6,79;5,97;2,93;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,99;17,27;0,0
1179;-5,425304078191207;-36,66518008552047;6,79;5,97;3,07;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";16,78;18,0;0,0
1180;-5,47049874854165;-36,66500550053166;6,79;5,97;3,33;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";17,27;19,99;0,0
1181;-5,515693345343705;-36,66482944522381;6,79;5,97;4,61;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";16,78;22,92;0,0
1182;-5,5608878679956995;-36,664651919049916;6,79;5,97;4,0;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,32;26,47;0,0
1183;-5,606082315896101;-36,66447292145835;6,79;5,97;5,62;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,46;23,39;0,0
1184;-5,651276688443523;-36,66429245189277;6,79;5,97;5,15;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,08;18,42;0,0
1185;-5,696470985036731;-36,664110509792195;6,79;5,97;4,04;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,78;13,48;0,0
1186;-5,741665205074645;-36,66392709459092;6,79;5,97;4,58;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,92;8,59;0,0
1187;-5,78685934795632;-36,663742205718584;6,73;5,97;5,67;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,25;4,01;0,0
1188;-5,832053413080989;-36,66355584260013;6,73;5,97;5,85;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,16;2,88;0,0
1189;-5,877247399848018;-36,663368004655794;6,73;5,97;6,3;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,22;7,11;0,0
1190;-5,922441307656941;-36,663178691301106;6,73;5,97;9,19;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,52;11,95;0,81
1191;-5,967635135907438;-36,662987901946934;6,73;5,97;8,11;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,22;16,88;9,55
1192;-6,012828883999355;-36,662795635999395;6,73;5,85;17,19;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,02;16,17;0,0
1193;-6,058022551332692;-36,66260189285992;6,73;5,85;24,73;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,02;15,26;0,0
1194;-6,103216137307607;-36,662406671925176;6,73;5,85;7,1;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,06;15,95;0,0
1195;-6,148409641324423;-36,662209972587156;6,73;5,85;21,49;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,54;18,06;0,0
1196;-6,1936030627836285;-36,66201179423312;6,73;5,85;16,89;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,53;15,18;2,56
1197;-6,238796401085863;-36,66181213624558;6,73;5,85;6,45;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,22;13,25;4,0
1198;-6,283989655631941;-36,66161099800231;6,81;5,85;10,82;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,48;13,06;0,0
